id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30691249,Cozy ground floor (no stairs) apt. De Pijp,2579930,Veronica,,De Pijp - Rivierenbuurt,52.35477,4.90233,Entire home/apt,110,3,3,2019-09-23,0.08,1,0,0,0363 A587 26A5 12D5 76AE
30705618,Cosy Studio apt near Westerpark,229836829,Donnee,,Westerpark,52.38258,4.87104,Entire home/apt,120,2,0,,,1,4,0,0363 2BFC 4E01 1000 6A92
30708651,"Beautiful spacious apartment in Jordaan, Amsterdam",1642527,Ben,,Westerpark,52.3738,4.87311,Entire home/apt,250,1,15,2021-09-15,0.38,1,0,1,03639F220B898C70FE74
30723226,Historical Romantic Houseboat for Couple,226181266,Carien,,Centrum-West,52.38194,4.88528,Private room,90,2,44,2021-12-19,1.13,1,108,8,0363 17DE 8290 FAC5 66EF
30733364,A house with charm in Amsterdam Noord!,50597448,Gisselle,,Oud-Noord,52.3998,4.91349,Entire home/apt,100,2,6,2019-04-21,0.16,1,6,0,0363 77C1 9957 5865 55D0
30757070,Large cosy family house in trendy Amsterdam Noord,230153935,Maartje,,Noord-Oost,52.38883,4.95662,Entire home/apt,177,3,12,2021-08-13,0.30,1,0,3,0363 2F13 845D E61F 56C1
30759603,Duplex Studio close to Centraal Station (4pax),230163762,Short Stay Group,,Centrum-Oost,52.370763804953555,4.910536351770547,Entire home/apt,199,1,34,2022-02-20,0.89,3,328,29,Exempt
30759999,Economy Studio close to Centraal Station (2pax),230163762,Short Stay Group,,Centrum-Oost,52.37210697080296,4.908713961508219,Entire home/apt,156,1,10,2022-01-27,0.26,3,346,7,Exempt
30762384,Cozy Apartment.Great Location near Central Station,228208519,Eric,,Centrum-Oost,52.37695,4.90782,Entire home/apt,153,1,161,2022-03-03,4.21,5,334,126,Exempt
30762441,Trendy Serviced Apartment near Central Station,228208519,Eric,,Centrum-Oost,52.37847,4.90756,Entire home/apt,250,1,502,2022-03-06,12.86,5,350,216,Exempt
30765293,Modern & comfortabele house with private garden.,18983543,Timmy,,Noord-West,52.40417,4.91631,Entire home/apt,120,3,9,2021-10-24,0.25,1,8,2,0363 86F8 A0D6 2458 DCD5
30770374,NEW 4p renovated apartment @BEST location Jordaan!,151062320,Jasper,,Centrum-West,52.3797,4.88452,Private room,112,2,197,2022-02-17,5.04,2,214,62,0363 D2B2 1003 CFFA AE77
30783775,SWEETS Hotel Zeilstraatbrug,203731852,SWEETS Hotel,,Zuid,52.35184,4.85199,Hotel room,156,1,36,2021-11-06,0.96,20,282,2,Exempt
30808063,New! Private Authentic Apartment In City Centre!,223476936,Patrick,,Centrum-Oost,52.36045,4.89855,Private room,83,2,20,2022-02-27,4.14,1,114,20,0363 86E1 FAB7 9E1A B9BF
30809788,Great private room/apartment in the center.,1640702,J,,De Pijp - Rivierenbuurt,52.35706,4.89984,Private room,74,1,143,2022-03-01,3.69,3,223,45,0363 6436 A361 B728 99CD
30812596,NEW! Super cozy Amsterdam mini-loft: NachtMuseum,17584726,Anneke,,Centrum-Oost,52.3694,4.93222,Private room,103,2,182,2022-03-06,4.68,1,60,49,0363 DACE 2D48 E672 B72A
30814294,"Beautiful renovated Houseboat ""Greenwater""",198405490,Suzanne,,De Baarsjes - Oud-West,52.36535,4.87496,Entire home/apt,250,2,15,2022-02-13,0.39,7,4,3,0363 A8C4 8132 62E5 3DDF
30823357,"Private accommodation  in City Centre, 1st floor",228056341,Amar,,Centrum-Oost,52.37208,4.91191,Private room,81,2,148,2022-03-06,3.81,2,69,48,0363 CC02 61B9 0B19 9FEC
30844610,Private space 10 minutes from center,42676970,Jomny,,Bos en Lommer,52.37563,4.83712,Entire home/apt,149,2,19,2021-12-08,0.49,1,87,2,0363 8D0F BC71 C19B C09C
30855167,Lovely 2-BR APT close to the city center,230691342,Laura,,Bos en Lommer,52.37944,4.85925,Entire home/apt,130,7,7,2022-01-07,0.18,1,0,1,0363 2D41 A3E9 E5BD 1A57
30872076,Lofty room in the centre of Amsterdam,9521903,Jennifer Johanna,,De Pijp - Rivierenbuurt,52.35726,4.88758,Entire home/apt,130,4,17,2021-10-24,0.44,1,261,4,03636D3BBF430D34DCA2
30896405,★ Gorgeous & Typical Apartment centrally located ★,5413438,Vincent & Sapho,,Oud-Oost,52.35803,4.90815,Entire home/apt,203,2,16,2022-03-18,0.40,1,1,4,0363 DDEV 6D98 AF75 E522
30901852,Privé Appartement in 'de Pijp',35221716,Wolfgang,,De Pijp - Rivierenbuurt,52.35161,4.89049,Entire home/apt,94,7,15,2021-05-16,0.38,1,0,2,0363 A21C 6120 CA31 B75C
30904739,Room with private bathroom close to the citycentre,230959164,Guido,,Geuzenveld - Slotermeer,52.37214,4.82013,Private room,75,5,7,2020-01-01,0.18,2,0,0,0363 F95A A43B 1B7F E30D
30905786,City Centre Boutique Deluxe Room in Monument,49078267,Mark,,Centrum-West,52.37317,4.88255,Hotel room,170,2,16,2021-11-21,0.43,2,134,7,0363 E7C1 8B40 218F 6D19
30905979,City Centre Monument Boutique Room 1st floor,49078267,Mark,,Centrum-West,52.37372,4.88074,Hotel room,161,2,46,2022-01-30,1.19,2,118,21,0363 E7C1 8B40 218F 6D19
30928188,"Houseboat Tante Piet, deluxe cabin",3357860,Sietske,,Centrum-Oost,52.37557,4.92019,Entire home/apt,240,2,51,2021-11-21,1.39,1,254,8,0363 A5A2 AAD6 65F5 6B41
30930837,Lovely canal apartment in the heart of Amsterdam,31539718,Amber,,Centrum-West,52.37307,4.87538,Entire home/apt,68,2,18,2021-11-15,0.45,1,0,6,0363 0D93 5032 C2FC 6C82
30933786,Light and spacious appartment Westerpark,32218529,Jelle,,Westerpark,52.38236,4.86899,Entire home/apt,190,4,10,2022-02-16,0.27,1,0,4,0363 9DFD FB59 1071 8B18
30946085,Luxe Central Historic Monument On Water,126221530,Katya,,Centrum-West,52.36847,4.8876,Entire home/apt,297,3,14,2021-08-04,0.36,1,4,1,0363 10D1 F71F 5646 867A
31011504,Private studio at houseboat Alma in Amsterdam,3409554,Marieke,,De Baarsjes - Oud-West,52.37236,4.87329,Private room,81,2,47,2022-03-07,1.21,1,66,32,0363 9D7A 1D92 7644 787F
31050856,Amsterdam centre - Jordaan Westerpark - Canal view,37806139,Joost,,Westerpark,52.38319,4.876584,Entire home/apt,245,5,6,2021-10-22,0.16,1,0,1,0363 10F7 971B 040B 9D3C
31051752,Lovely 1 bedroom accommodation. Central Area,9072052,Olga,,Westerpark,52.38455,4.87037,Entire home/apt,107,1,8,2019-04-07,0.20,1,0,0,0363 E01B 38D7 B7CF 5ED6
31064558,Downtown Guestroom,14509904,Jacquelien,,Centrum-West,52.37615,4.892,Private room,96,2,125,2022-03-06,3.24,1,283,26,0363 04F3 1360 CE1E 91E3
31068322,Cosy & family friendly house with rooftop terrace,8867901,Joost,,Watergraafsmeer,52.35014,4.93968,Entire home/apt,219,2,6,2021-08-09,0.15,1,0,1,0363 FBBC 5C59 DCB9 D06F
31072230,Luxury Canal Suite De Heren,232131139,Rene,,Centrum-West,52.37202,4.88737,Private room,215,2,40,2022-02-19,1.13,1,118,16,0363 6037 5C42 900C E368
31072801,Design Apartment in Centre 60m2 +Breakfast+Bikes🎉,232136059,Noa M.,,Centrum-Oost,52.36667,4.90926,Private room,211,1,137,2022-03-05,3.53,1,121,36,0363 59E1 9A11 30FC 589D
31086086,Great Houseboat in Amsterdam Centrum,19285283,Isadora And Cristian,,Centrum-West,52.37139,4.87486,Entire home/apt,190,3,27,2022-02-13,0.72,1,100,6,0363 5978 D60F 8419 37EE
31095874,The Vrolikstraat Inn (Entire Apartment),125558465,Jan,,Oud-Oost,52.35605,4.92121,Entire home/apt,130,1,37,2022-01-24,0.94,2,0,19,0363 56E4 3F10 353B 65AB
31100723,"Cosy apartment in ""De Pijp""",16828309,Rebecca,,De Pijp - Rivierenbuurt,52.35666,4.89785,Entire home/apt,200,3,15,2021-12-26,0.46,1,5,4,0363 BF44 727B C5AF 4AA2
31110035,Central North Amsterdam - 5min to Central Station,13476159,Tasos,,Oud-Noord,52.38481,4.91342,Private room,121,1,8,2021-10-18,0.23,2,202,2,0363 B0B5 9297 FA24 CF8B
31136615,"Garden Suite, City Centre",217577916,Mimi,,Centrum-West,52.38149,4.88972,Private room,80,1,143,2022-02-15,3.73,2,296,41,0363 C9F0 BE30 939B CEE8
31139590,Amsterdam Suite in the Heart of the City,217577916,Mimi,,Centrum-West,52.38104,4.89175,Private room,67,1,122,2022-02-21,3.18,2,244,36,0363 C9F0 BE30 939B CEE8
31150995,BedBikeBoat,175483960,Edwin,,Noord-West,52.41121,4.90171,Private room,250,3,7,2021-10-16,0.21,1,14,1,0363 1B08 27DA 6742 5829
31164355,Mooi en ruim familiehuis bij Vondelpark,71165306,Sabine,,Zuid,52.35654,4.8591,Entire home/apt,250,3,1,2021-10-23,0.19,1,0,1,0363 94BD F949 058E A8AF
31165390,Studio Apartment Minutes From City Centre,150224358,Christian,,Slotervaart,52.35849,4.83053,Entire home/apt,200,1,3,2019-10-06,0.09,1,337,0,ABCD 1234 AB12 89EF A0F9
31187654,Gaming suite with PS5 @ center ~ smoking allowed,159220160,Lydia,,Centrum-West,52.37167,4.87643,Private room,250,1,113,2022-02-19,3.51,2,4,32,0363 9B07 4ABE 6A6F B9E2
31196431,"Unique in Amsterdam, Private, waterside, airco!",210872154,Wende,,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,158,3,35,2022-01-01,0.90,2,300,8,0363 ACEC FBEB 9BE9 4DBC
31208676,City Center,233390046,Kevin,,Centrum-Oost,52.37055,4.90078,Private room,150,1,14,2020-03-08,0.36,2,183,0,03639D8D05B29F0CFD22
31234848,Gorgeous view apartment near centre and Rai!,230052081,Iwan,,De Pijp - Rivierenbuurt,52.3446,4.90005,Entire home/apt,120,2,34,2020-10-06,0.90,1,214,0,036351282fe75aa28483
31254005,"La Mariposa Coronavrij,Relax, Sauna,pool bij A.dam",233838549,Sandra,,Buitenveldert - Zuidas,52.32558,4.81921,Entire home/apt,125,2,50,2021-11-21,1.37,2,232,9,
31281127,CENTRAL Design private Apartment + lovely Garden,9264717,Robin,,De Baarsjes - Oud-West,52.36126,4.86394,Entire home/apt,125,2,8,2020-08-14,0.22,1,7,0,0363 CDED C2AF 2C29 78B6
31312245,Unique and city center,233390046,Kevin,,Centrum-West,52.37158,4.89888,Private room,65,2,64,2020-03-14,1.66,2,92,0,03639D8D05B29F0CFD22
31322005,Beautiful renovated Apartment with roof terrace,198405490,Suzanne,,Centrum-West,52.37223,4.87583,Entire home/apt,273,2,9,2021-10-18,0.26,7,0,1,0385 C5BD DC3C B6F6 685B
31348432,Garden house,16707861,Manuel,,De Baarsjes - Oud-West,52.37265,4.86264,Private room,125,2,32,2020-03-01,0.83,1,0,0,0363485C27F8FB1288EE
31352081,4prs- NEW! Spacious and bright loft in city centre,14358485,Maurits,,Centrum-West,52.38367,4.88812,Entire home/apt,413,3,15,2021-11-16,0.43,1,131,4,0363 8CC3 2B26 3B90 EFB5
31356236,"City Center, Amazing Canal Views, 100% Privacy",141648682,Annemien,,Centrum-Oost,52.37162,4.90759,Private room,140,1,153,2022-03-03,4.03,1,17,47,0363 5611 164D 0195 8048
31368499,City center Amsterdam house,234917110,Bommel,,Centrum-Oost,52.36157,4.89398,Entire home/apt,105,2,63,2022-03-04,1.70,1,127,14,0363 3CA6 CF2D 1272 D265
31378219,Studio Apartment Room W/ Jacuzzi De Pijp Amsterdam,4041221,Daniele,,De Pijp - Rivierenbuurt,52.35218,4.90442,Private room,99,2,27,2021-10-31,0.70,1,163,1,0363 EC54 0A97 7917 6141
31393518,Stylish 70m2 apartment with rooftop terrace @ Pijp,12280795,Jelle,,De Pijp - Rivierenbuurt,52.35739,4.89739,Entire home/apt,214,2,20,2021-11-22,0.53,1,0,6,0363 3AC1 B79B 84F8 FA70
31408508,Vibrant area | Garden | Vondelpark | 2 BR,13820826,Fleur,,De Baarsjes - Oud-West,52.36338,4.85958,Entire home/apt,194,2,6,2021-07-25,0.16,1,28,1,0363 039A EFCD 758D 6357
31452672,"b&b einstein was here, amsterdam centrum albert I",235406893,Claartje,,Centrum-Oost,52.36521,4.91153,Private room,165,2,4,2020-01-11,0.11,3,116,0,0363 69BB 3658 BF44 7986
31453479,b&b einstein was here amsterdam centrum albert II,235406893,Claartje,,Centrum-Oost,52.36629,4.90979,Private room,165,5,15,2019-11-25,0.41,3,129,0,0363 69BB 3658 BF44 7986
31454769,b&b einstein was here amsterdam grachtengordel,235406893,Claartje,,Centrum-Oost,52.36655,4.9093,Private room,330,2,2,2019-10-20,0.07,3,124,0,036369BB3658BF447986
31481840,Uniek: Centrale Woning met tuin,6983078,Sibe,,Oud-Oost,52.35699,4.93302,Entire home/apt,250,2,10,2020-01-01,0.26,1,10,0,0363C379E08CE18FEEDE
31506891,Private appartment nearby Amstel,33217887,Emiel,,De Pijp - Rivierenbuurt,52.34317,4.90882,Entire home/apt,135,1,15,2020-07-19,0.39,1,0,0,0363 E1AC C393 A86A ED20
31536003,Spacious bright family apartment + rooftop terrace,4145047,Wouter,,De Baarsjes - Oud-West,52.37241,4.86122,Entire home/apt,190,5,10,2021-08-14,0.32,1,23,2,0363 05F7 1421 5027 0935
31552683,Amsterdam Parque Life,227214431,Howie,,Westerpark,52.38716,4.87407,Entire home/apt,380,5,7,2020-01-02,0.18,1,0,0,0363 3C3F 2866 489F 0000
31555059,stylish and relaxing apartment,42771686,Ilse,,Bos en Lommer,52.37654,4.83751,Entire home/apt,134,2,5,2022-03-06,0.14,2,27,3,0363 EE20 6E48 2FB2 A412
31559235,Unique luxurious family home close to city-centre.,22237706,Lars,,De Aker - Nieuw Sloten,52.34833,4.78987,Entire home/apt,165,3,3,2021-08-27,0.09,1,0,1,0363588CD3ED8E586830
31582709,"Spacious, private apartment | Museum Area",14537613,Elise,,Zuid,52.36054,4.87621,Private room,325,4,31,2021-10-18,0.82,1,64,6,0363 5688 895D 5B27 D192
31590837,Spacious light appartement near park and market.,22033000,Therese,,Oud-Oost,52.3604,4.92679,Entire home/apt,105,2,6,2020-02-27,0.18,1,0,0,0363 4B05 9B35 9FD0 420C
31606186,Modern family apartment (110m2) near Vondelpark,46827833,Harriet,,Slotervaart,52.35043,4.84302,Entire home/apt,180,10,3,2019-07-03,0.08,1,0,0,0363 BFE3 35A5 D97A 7A54
31619907,"Spacious studio, free parking & along the IJ river",237046264,Nick,,IJburg - Zeeburgereiland,52.37327,4.96813,Private room,105,2,35,2020-03-08,0.92,1,0,0,0363 4891 B59F 9D71 01D2
31632004,Spacious family house & garden (6 beds),15596641,Eelke,,Oud-Noord,52.39289,4.91633,Entire home/apt,230,3,10,2021-07-18,0.28,1,0,1,0363 8EA3 BCFE 1D87 928A
31701569,Beautiful loft at Amstelbeach,141349719,Mascha En Vincent,,Watergraafsmeer,52.33914,4.91794,Private room,154,2,52,2021-12-06,1.42,1,331,1,0363703d4bb62ce50ba3
31707026,"Work Apartment. Luxury equipped / Wifi, ""De Pijp""",24927522,Sebastiaan,,De Pijp - Rivierenbuurt,52.35435,4.88973,Entire home/apt,228,2,3,2021-07-15,0.08,2,343,1,0363 A2F7 E69D C2BC F113
31709131,Boutique apartment in a 17th century canalhouse,12961955,Marlies,,Centrum-West,52.37649,4.89043,Private room,221,2,22,2021-11-19,0.58,1,96,1,0363 7FF3 21D7 8872 CD77
31709186,Lovely apartment in the most vibrant area,534213,Guillaume,,De Pijp - Rivierenbuurt,52.35662,4.90323,Entire home/apt,200,6,13,2020-10-06,0.34,1,1,0,0363 03B3 A3C5 3CFA 2F4C
31731136,Studio Koggeschip Amsterdam BB,237857503,Bas-Jan,,Centrum-West,52.3777,4.8922,Entire home/apt,94,1,173,2022-03-03,4.60,1,108,58,0363 A541 3464 6B48 A6D8
31742073,Family home for 2 children with roof terrace,20814012,Justin,,De Pijp - Rivierenbuurt,52.34735,4.90411,Entire home/apt,260,3,0,,,1,215,0,0363 11DD E3CE 92F4 1E0C
31758630,Luxurious Suite with Canal View in Heart of City,238122037,Joost,,Centrum-West,52.37403,4.88969,Hotel room,194,1,74,2022-03-05,2.26,2,187,50,03630DFB89DFF96B201A
31820294,Tulip Apartment 2 rooms 2 baths Central Amsterdam,156790830,Mila,,Centrum-West,52.37978,4.88445,Private room,239,2,13,2020-08-21,0.36,3,299,0,0363 D7D4 C192 EE8B 7125
31831416,"Wonderful loft, central & with amazing canal view",2890590,Caterina,,Centrum-West,52.38104,4.88813,Entire home/apt,200,2,9,2019-07-08,0.24,1,0,0,0363 CAF2 7532 5675 BC47
31856901,Brand new & bright modern styled apartment,16054546,Yvette,,De Baarsjes - Oud-West,52.36432,4.86253,Entire home/apt,90,1,16,2021-09-10,0.45,1,8,5,0363 8AE6 B3BC C8C2 2569
31870080,NEW! 2 Floor Canal Apartment,139066154,Theo,,Centrum-West,52.37537,4.88925,Private room,160,1,68,2022-03-03,1.83,1,132,21,0363 B9BE 6C32 C092 5795
31871461,"Jordaan Inn, downtown studio apartment with charm!",15860061,Wouter & Caroline,,Centrum-West,52.37662,4.88117,Private room,135,4,38,2020-03-15,1.01,1,95,0,0363 DA13 6FB8 E6CD F348
31895639,Sunny & Cosy apartment,234692994,Hein,,Oud-Oost,52.35921,4.90818,Entire home/apt,300,4,1,2019-06-10,0.03,1,333,0,0363 34F0 11E9 8B7D 7E40
31940174,Cozy and comfy apartment for couples.,137637756,Manon,,Westerpark,52.37775,4.87055,Entire home/apt,115,2,6,2021-09-06,0.19,1,0,2,0363 6B11 8F60 183E 03D9
31942766,Cosy & comfortable suite on coaster close 2 centre,239043602,Sander,,Oostelijk Havengebied - Indische Buurt,52.37632,4.94322,Private room,105,3,25,2021-12-07,0.68,1,22,3,0363 14A5 DD35 3F74 6BB5
31944927,Bed in 4 Bed Dorm Ensuite,237150404,The Flying Pig Downtown,,Centrum-West,52.37674,4.89624,Hotel room,56,1,22,2020-08-15,0.66,3,0,0,Exempt
31944954,Private Double Ensuite,237150404,The Flying Pig Downtown,,Centrum-West,52.37674,4.89624,Hotel room,176,1,12,2021-12-31,0.39,3,0,1,Exempt
31945032,Bed in 6 Bed Dorm Ensuite,237150404,The Flying Pig Downtown,,Centrum-West,52.37674,4.89624,Hotel room,55,1,32,2021-06-17,0.98,3,0,1,Exempt
31945057,Bed in 10 Bed Dorm,237150727,The Flying Pig Uptown,,Zuid,52.36032,4.8784,Hotel room,39,1,140,2020-03-04,4.18,3,0,0,Exempt
31945078,Bed in 6 Bed Dorm,237150727,The Flying Pig Uptown,,Zuid,52.36032,4.8784,Hotel room,43,1,37,2020-01-18,1.11,3,0,0,Exempt
31945123,Bed in 6 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,50,1,100,2020-02-26,3.09,9,0,0,Exempt
31945182,Small Twin Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,160,1,91,2020-03-06,2.85,9,0,0,Exempt
31945260,Bed in 8 Bed Dorm Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Shared room,48,1,170,2020-03-16,5.24,9,0,0,Exempt
31945342,Small Double Ensuite,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,175,1,26,2020-03-06,0.82,9,0,0,Exempt
31948590,Lovely Bright & Spacious apartment with garden,2144134,Thomas,,Oostelijk Havengebied - Indische Buurt,52.36385,4.93694,Entire home/apt,129,3,4,2022-02-28,0.72,1,1,4,0363 9B6D 19FE 7C63 9C98
31953991,Lovely and stylish apartment on a superb location,5653882,Ravianne,,De Baarsjes - Oud-West,52.36715,4.86622,Entire home/apt,200,2,4,2020-02-17,0.11,1,0,0,0363 9792 B67F 7648 131C
31979911,Spacious & comfortable-Coronaproof | Free parking,239764380,Johan,,De Aker - Nieuw Sloten,52.350323,4.816838,Private room,129,1,28,2021-10-18,0.74,1,233,6,0363 721E DD09 2463 EDB3
31992514,Boutique Canal Suite,234341085,Kristine,,Centrum-West,52.36944,4.88104,Private room,500,1,3,2019-12-21,0.08,1,0,0,0363437D3FBE5E857141
31997903,Beautiful house at superb location!,17190786,Miriam,,Zuid,52.35905,4.87695,Entire home/apt,600,4,8,2021-10-22,0.22,1,20,1,03632016055FE3404C2F
32009903,Private studio @ best location Prinsengracht!,181908745,Maarten,,Centrum-Oost,52.36284,4.892,Private room,113,2,88,2022-03-05,2.35,1,80,37,0363 856D AB3A 4EE4 1718
32021626,One bedroom apartment in Amsterdam city centre,93268250,Lianne,,De Baarsjes - Oud-West,52.36775,4.8755,Entire home/apt,100,2,16,2021-06-15,0.42,1,0,1,0363 7803 3280 4364 A872
32067350,"New! Beautiful large Houseboat ""AZARA""",198405490,Suzanne,,Centrum-West,52.37878,4.88724,Entire home/apt,325,2,32,2021-11-14,0.87,7,14,13,0363 5A08 DDE3 0993 63A2
32068256,Historic canal house in the middle of De Jordaan!,25182441,Morningstar,,Centrum-West,52.3736,4.88318,Private room,251,2,50,2022-02-15,1.40,1,20,13,0363 A490 5958 6196 9B4C
32090247,Stylish and big apartment in Adam’s trendy OudWest,60385193,Kevin,,De Baarsjes - Oud-West,52.366,4.87464,Entire home/apt,239,3,9,2022-03-10,0.23,1,0,2,0363 864D 1878 D6AB 4BAB
32099173,Nice room in Amsterdam Sloten,117820649,Mohanned,,De Aker - Nieuw Sloten,52.34879,4.80863,Private room,350,1,2,2019-06-10,0.05,5,365,0,0363DFE0BA9A9F3B3F02
32107257,Bright apartment in quiet quarter close to Jordaan,4235970,Marius,,Bos en Lommer,52.37823,4.8593,Entire home/apt,100,2,8,2020-03-15,0.21,1,0,0,0363 FA6D E825 C019 2159
32135800,Comfortable room in Noord Amsterdam (T),4668971,Philip,,Oud-Noord,52.39368,4.92413,Private room,60,3,11,2019-05-05,0.29,3,0,0,0363 B9B4 484F 8C88 D798
32155043,Fantastic apartment with garden in De Pijp!,10886849,Noortje,,De Pijp - Rivierenbuurt,52.35172,4.89283,Entire home/apt,160,3,15,2021-10-17,0.42,1,17,1,0363 7A21 50F5 9C6F 0D95
32155806,Bright room with spectucalar canal view @ Jordaan,76555617,Clementine,,Centrum-West,52.38094,4.8882,Private room,125,1,27,2021-12-06,0.80,1,321,4,036318296D261047C492
32179987,Spacious Canal House Loft | City center,241449179,Menno,,Centrum-West,52.373077,4.87708,Private room,170,1,185,2022-02-23,4.96,2,315,68,0363 8EB7 3B9C 9C23 B8D0
32180451,Luxurious Canal House studio | City center,241449179,Menno,,Centrum-West,52.373077,4.87708,Private room,177,1,154,2022-02-28,4.14,2,298,38,0363 8EB7 3B9C 9C23 B8D0
32184201,Westerpark B&BIY apartment in former bakery,241484665,Reinette,,Westerpark,52.38277,4.87186,Entire home/apt,80,2,42,2021-11-21,1.15,1,37,16,0363 D08F D84F 6A45 BE5B
32200213,Nice room in Amsterdam,117820649,Mohanned,,De Aker - Nieuw Sloten,52.34773,4.80685,Private room,350,2,0,,,5,365,0,0363DFEOBA9A9F3B3F03
32202813,The Harlemstreet city suite with private balcony!,240146609,Hsiu Yen,,Centrum-West,52.38052,4.89159,Entire home/apt,126,2,106,2022-02-10,3.60,2,33,41,0363 F4E7 DBA8 DB46 FA7A
32234104,Wittenberg One Bedroom Apartment,241644101,Wittenberg,,Centrum-Oost,52.36596,4.90894,Entire home/apt,281,7,2,2020-08-17,0.06,15,350,0,Exempt
32234160,Wittenberg Studio Apartment,241644101,Wittenberg,,Centrum-Oost,52.36451,4.90901,Entire home/apt,185,7,25,2021-11-20,0.98,15,359,10,Exempt
32234250,Wittenberg One Bedroom Twin Apartment,241644101,Wittenberg,,Centrum-Oost,52.36593,4.91038,Entire home/apt,285,7,1,2020-12-27,0.07,15,328,0,Exempt
32234486,Wittenberg One Bedroom Mezzanine Twin Apartment,241644101,Wittenberg,,Centrum-Oost,52.36477,4.90901,Entire home/apt,275,7,3,2021-12-21,0.16,15,349,1,Exempt
